url,type
spoke.com/dir/p/rodriguez/pablo,benign
en.wikipedia.org/wiki/Category:Retail_companies_of_the_United_States,benign
clicker.indygobox.com/channel%203000%20weather/,benign
myspace.com/flashguns,benign
http://stackoverflow.com/questions/30226139/highload-rails-server-with-backgrounder-architecture?answertab=active,benign
concordnc.gov/Government/Mayor-Council,benign
imdb.com/name/nm0220388/,benign
en.wikipedia.org/wiki/Women_Who_Work,benign
en-pi.facebook.com/people/Nathan-Dunton/575150249,benign
answers.com/topic/bednarski,benign
dictionary.sensagent.com/rochefort+(charente-maritime)/fr-fr/,benign
forums.tformers.com/talk/index.php?showtopic=134008,benign
swmedicalcenter.org/YoungChampionsStudentAthleteHeartScreenings,benign
bacchusbites.com/2008/07/kent-rathbun-of.html,benign
videosurf.com/mario-larocque-170888,benign
juliendoredigupelvis.level52.com/,benign
deadline.com/2011/08/shawn-levy-eyeing-foxs-frankenstein/,benign
discogs.com/search?q=Laurindo+Almeida&type=all,benign
brightsideofnews.com/news/2009/7/19/how-lowry-digital-is-saving-our-history-for-a-digital-future.aspx,benign
govtrack.us/congress/bill.xpd?bill=h110-2464,benign
sports.nationalpost.com/tag/jake-rayner/,benign
bananasmusic.com/productdetail.asp/pid_8998/productname_Fender-Reggie-Hamilton-Standard-Jazz-Bass,benign
daytonabeachvision.com/quality.cfm,benign
facebook.com/pages/Les-Respectables/109681799058379,benign
videos.nola.com/times-picayune/2011/06/will_this_be_the_season_junior.html,benign
collegesports-fans.com/football-previews/2011-preview/kansas-state-wildcats.html,benign
movies.yahoo.com/shop?d=hc&cf=gen&id=1800317958,benign
westmarine.com/buy/products/4898-vus019r-lake-ontario-montreal-americas-u-s-great-lakes-bluechart-g2-vision-sd-card.html,benign
en.wikipedia.org/wiki/Chinese_language,benign
bevnet.com/reviews/mistic,benign
goaliesarchive.com/z/goldenseals/meloche.html,benign
oakland-raider.com/terrell-owens-to-the-oakland-raiders-for-2009/,benign
encyclopedia.com/topic/Missouri.aspx,benign
ideas.repec.org/a/eee/deveco/v4y1977i4p387-400.html,benign
en.wikipedia.org/wiki/Raymond_C._Fisher,benign
https://hollywoodlife.com/2015/05/14/new-york-rangers-beat-washington-capitals-overtime-game-7-fan-reaction/,benign
prsearch.com/texas/shackelford.htm,benign
http://extratorrent.cc/torrent_download/4189375/Grace+and+Frankie+S01E13+720p+WEBRip+x264-SNEAkY.torrent,benign
en.wikipedia.org/wiki/Jeff_Hanneman,benign
superseventies.com/cultfilm.html,benign
instructables.com/community/Harry-Potter-Wands/,benign
419baiter.com/_scam_emails/0-rzm-004-11/71/qatar-2022-fifa-world-cup-bid-email-promotions.shtml,benign
vtors.com/Books_G.torrent,benign
sfbay.craigslist.org/eby/pet/,benign
thefullwiki.org/Bradford,benign
sustainability.emory.edu/page/1008/Sustainable-Food,benign
airline-luggage-regulations.com/bagreg.php?airid=243&airlinename=Sky%20Airlines,benign
acmesafenewyork.com/,benign
https://bandcamp.com/EmbeddedPlayer/album=1671405386/size=large/bgcol=ffffff/linkcol=0687f5/tracklist=false/artwork=small/transparent=true/,benign
al.com/entertainment/index.ssf/2007/11/25-week/,benign
http://mic.com/articles/89573/12-biggest-lies-we-re-told-in-college-graduation-speeches,benign
zoominfo.com/people/Murdocco_Richard_593179909.aspx,benign
musicnow.mills.edu/,benign
bloomsbury.com/Susan-Kennaway/authors/13817,benign
nih.gov/researchmatters/april2011/04042011variations.htm,benign
flaggedrevs.labs.wikimedia.org/wiki/U.S._Route_491,benign
surchur.com/term/scott+speicher,benign
baltimoreravens.com/People/Players/Roster/Torrey_Smith.aspx,benign
http://torrentdn.com/bbs/s.php?bo_table=torrent_search&wr_id=1464&k=%ED%8F%AC%ED%86%A0%EC%83%B5&page=1,benign
ncbi.nlm.nih.gov/pmc/articles/PMC358181/,benign
scootdawg.proboards.com/index.cgi?board=auction&action=display&thread=32313,benign
barrbabies.com/,benign
militaryvetspx.com/legionofmerit.html,benign
amazon.com/Americana-Offspring/dp/B00000DHRZ,benign
famoushookups.com/site/relationship_detail.php?name=Clint-Howard&celebid=16217&relid=13191,benign
people.famouswhy.com/wil_wheaton/,benign
mlive.com/news/muskegon/index.ssf/2011/08/looking_back_dave_rude_ends_hi.html,benign
adqaction.com/,benign
slutload.com/watch/jww6uCrmKas/Turkish-man-Etegi-kaldir-gote-daldir.html,benign
petelacock.ytmnd.com/,benign
classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html,benign
celebrities.adoption.com/famous/alfre-woodard.html,benign
http://sfglobe.com/2015/02/27/russian-opposition-leader-boris-nemtsov-shot-and-killed-in-moscow/?src=home_feed,benign
flickr.com/photos/nedvizzini/4946178206/,benign
en.goldenmap.com/University_of_Pretoria,benign
rhea-bob.ca/,benign
studioduflon.com/en/references.html,benign
facebook.com/people/Serge-Bonnet/1202864917,benign
http://torcache.net/torrent/C6578C97AA1476689B2E89247BE53FC927B73D88.torrent?title=[kickass.to]moms.night.out.2014.french.subforced.bdrip.xvid.venum,benign
explore.outdoorsica.com/guidebook/Ottawa_River/,benign
mylife.com/apriledwardsashby,benign
tripadvisor.com/Hotel_Review-g1215781-d1204431-Reviews-I_Pavilion_Phuket_Hotel-Phuket_Town_Phuket.html,benign
charleychaseonline.com/,benign
en.wikipedia.org/wiki/The_Man_Who_Wasn%27t_There,benign
asiatorrents.com/index.php?page=torrent-details&id=b24c8acb071a00cbaa070b2b269c98e2e1d4d842,benign
iealing.com/tn/consignee/2008/M4.html,benign
doctorofdisbelief.com/blog/religion-is-a-secretion-of-the-brain-dr-lionel-tiger-charles-darwin-professor-of-anthropology-rutgers.html,benign
http://olx.ro/i2/servicii-afaceri-colaborari/servicii-infrumusetare/servicii-afaceri-colaborari/servicii-infrumusetare,benign
aviation-safety.net/database/record.php?id=19650317-2,benign
evri.com/person/bob-sweetan-0x51ff1c,benign
frontiersman.com/articles/2011/02/27/local_news/doc4d69f13adbd69790125503.txt,benign
teepeerecords.com/bands/kalas/index.php,benign
cbssports.com/collegefootball/teams/page/IAST/iowa-state-cyclones,benign
youtube.com/watch?v=VIHAvgH3c5k,benign
prohockeylife.com/hockey-apparel-la-s-rie-montr-al-qu-bec-c-6_492,benign
http://torcache.net/torrent/955C5FDBC91A9D4D79F8AB301F49B205BEBC4865.torrent?title=[kickass.to]the.originals.s02e18.hdtv.x264.lol.ettv,benign
find-dvd.co.uk/director/Christian-Duguay/,benign
en.goldenmap.com/Tennis,benign
screamscape.com/html/universal_studios_florida.htm,benign
http://squarespace.com/press/2015/1/7/site-builder-squarespace-teams-up-with-google-getty-to-launch-squarespace-7-debuts-android-apps-developer-platform,benign
youtube.com/watch?v=KVU9eE-PnBE,benign
lakearthurhighschool.com/,benign
articles.sfgate.com/2011-06-11/opinion/29645960_1_chauncey-bailey-project-bakery-handyman-antoine-mackey,benign
kansascity.mrmovietimes.com/,benign
bestvegancookbooks.com/,benign
websters-online-dictionary.org/definitions/grey?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=grey&sa=Search,benign
http://bigcinema.tv/movie/romeo-i-dzhuletta-video-shakespeares-globe-romeo-and-juliet.html,benign
legacy.com/obituaries/timesdispatch/obituary.aspx?n=william-wightman&pid=146708299,benign
allstarpics.net/pictures/0655114/the-limits-of-control-pics.html,benign
allthingsd.com/20110819/warner-music-group-gets-a-new-boss/,benign
manta.com/c/mmcc5v4/american-electric-power-company-inc,benign
acronyms.thefreedictionary.com/Assurant+Employee+Benefits,benign
http://jezebel.com/5909596/mr-clean-ad-tries-to-enlist-a-legion-of-man-maids-for-mothers-day,benign
oneclick.indiatimes.com/topic/Paraguay_national_football_team,benign
linkedin.com/in/farhanakhtar,benign
insider.espn.go.com/nhl/story/_/id/7018922/nhl-espn-magazine-2011-12-pittsburgh-penguins-season-preview,benign
retrothing.com/,benign
news.lalate.com/2011/09/26/obama-l-a-september-26-2011-visit-prompts-road-closures-today/,benign
dir.yahoo.com/Government/U_S__Government/Military/Navy/Fleets_and_Ships/Historic/Non_Combat_Ships/,benign
thecommonthreaddm.blogspot.com/,benign
peeepl.com/people/alexis-wideman/,benign
dictionary30.com/meaning/Requin,benign
greatistanbul.com/intair.htm,benign
http://extratorrent.cc/torrent/4189576/Game+Of+Thrones+-+Il+Trono+Di+Spade+S05e04%5BMux+-+720p+-+H264+-+Ita+Eng+Ac3+-+Sub+Ita+Eng%5D+DLMux+-+GiuseppeTnT.html,benign
epdrama.com/hammer-session/hammer-session-episode-9/,benign
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-provogue-and-raymond-voucher-offer-20142711173337016,benign
icefilms.info/ip.php?v=12313&,benign
facebook.com/uniprix?sk=photos,benign
jackdavenport.net/,benign
en.wikipedia.org/wiki/The_Final_Countdown_(song),benign
paulmcgeheeart.com/pages/TheBoardwalkTrain.htm,benign
guardian.co.uk/film/movie/119568/atonement,benign
amazon.com/Strength-Through-Vengeance-Perfect-Murder/dp/B0009WPM3E,benign
albany.com/,benign
monaropioneers.com/stewart-a.htm,benign
findarticles.com/p/news-articles/new-york-amsterdam-news/mi_8153/is_20100722/annual-frank-budd-track-field/ai_n54868216/,benign
closinglogos.com/page/20th+Century+Fox+Home+Entertainment,benign
vcnevada.com/events.htm,benign
people.famouswhy.com/thu_thuy/,benign
en.wikipedia.org/wiki/Paranoid_(Kanye_West_song),benign
mania.com/aodvb/showthread.php?t=103651,benign
hazegray.org/navhist/canada/current/halifax/,benign
youtube.com/watch?v=frqO3Fsy2Ak,benign
vatican.edu/news_services/press/documentazione/documents/cardinali_biografie/cardinali_bio_turcotte_jc_en.html,benign
cbcdubai.com/,benign
baseballbytheletters.blogspot.com/2010/08/what-did-willie-mays-and-ernie-fazio.html,benign
scholastic.com/browse/article.jsp?id=3751234,benign
http://babal.net/books/view/1386/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D8%B7%D8%A8%D8%B1%D9%89-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D8%B1%D8%B3%D9%84-%D9%88%D8%A7%D9%84%D9%85%D9%84%D9%88%D9%83-%D8%A7%D9%84%D8%AC%D8%B2%D8%A1-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D9%84%D9%80-%D8%A8%D9%86-%D8%AC%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%B7%D8%A8%D8%B1%D9%89,benign
aviationpros.com/news/10385119/mesa-disputes-173m-claim,benign
1337x.org/torrent/191829/Card-Captor-Sakura-OST-1-4-Movie-1-2-OST-Lossy-Mp3-128-320kbps-Tntvillage/,benign
mylife.com/johanneroberge,benign
http://worldoftanks.ru/ru/content/guide/payments_instruction/payment-instruction-for-virtual-visa-and-master-cards/,benign
onlinedegrees.com/computer-science/,benign
dimewars.com/Video/Coco-Nipple-Slip-at-Richie-Rich-Fashion-Show---Ice-T-Wife.aspx?bcmediaid=0c2311fa-7df5-4dd3-85a1-e1c80c179eba,benign
local.yahoo.com/info-11915775-valewood-farms-loretto,benign
youtube.com/watch?v=FZKj8_o3Li4,benign
co.baldwin.al.us/PageView.asp?PageType=R&edit_id=524,benign
genealogytrails.com/mich/schoolcraft/deaths1896.html,benign
whosdatedwho.com/tpx_635608/mad-about-mambo/,benign
amazon.com/Spine-God-Vinyl-Monster-Magnet/dp/B000FTBO8I,benign
biabgroup.com/,benign
motors.shop.ebay.com/Cars-Trucks-/6001/i.html?Make=Chevrolet&Model=El%2520Camino&_myi=1972%2C1971%2C1970%2C1969%2C1968%2C1967%2C1966%2C1965%2C1964,benign
en.wikipedia.org/wiki/Henry_George_(disambiguation),benign
sputnikmusic.com/review/8845/Esmerine-Aurora/,benign
acuteaccent.com/carlinhos-brown-el-milagro-de-candeal/,benign
facebook.com/arthur.rooney,benign
companydatabase.org/c/sawmills-planting-mills-general/wood-sawing/saw-sharpening/bernard-lumber-company.html,benign
f1fanatic.co.uk/2006/06/26/canadian-grand-prix-2006-media-review/,benign
mdiachieve.com/,benign
youtube.com/watch?v=1rkPqDksTSU,benign
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1212v1,benign
http://lifehacker.com/5625777/the-cheapest-time-to-book-a-flight-is-eight-weeks-before-youre-traveling,benign
thebaseballcube.com/players/profile.asp?P=/Mike-Mussina.shtml,benign
blogcritics.org/video/article/dvd-review-ruby-spears-superman/,benign
packeravenue.blogspot.com/2010/08/packers-chiefs-dope-sheet.html,benign
dodgeprojects.construction.com/Demolition---Minnesota_stcVVcatId546405VVviewcat.htm?sortBy=biddingsoonest&profile=&state=MN&query=&tradeCode=DEMO&path=&page=1&WT=navigate%3Bper+page&numHits=40,benign
http://patch.com/sites/default/files/js/js_LEAWfCGE9maXAxQElxw_ItIKvlhi8m7xddOE4zoKZHo.js,benign
lumal.com/commercial/Culture/tv-films.html,benign
http://maybank2u.com.my/mbb_info/m2u/public/personalDetail04.do?cntTypeId=1&cntKey=HL15.05.06a&programId=HI-Highlights&newsCatId=/mbb/Highlights/2015&chCatId=/mbb/BBSME,benign
music.yahoo.com/janina/,benign
chronicle.pitt.edu/?p=5212,benign
facetsdvd.com/ProductDetails.asp?ProductCode=DV98608,benign
forsythgroup.com/,benign
icehockey.wikia.com/wiki/Bobby_Dollas,benign
en.wikipedia.org/wiki/1950_NAIA_Men%27s_Division_I_Basketball_Tournament,benign
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=13&Family=Rouleau_1002&lng=en,benign
http://otomoto.pl/oferta/caterpillar-claas-targo-k70-klima-01r-z-niemiec-ID5soFN7.html,benign
reelz.com/person/212945/michel-shane/,benign
youtube.com/watch?v=dYaj6Jg2y4U,benign
http://cheezburger.com/8492177920/video-games-psa-they-changed-pre-order-reserve?ref=leftarrow&siteId=16760,benign
thelyricarchive.com/artist/98258/,benign
blu-ray.com/movies/Brokeback-Mountain-Blu-ray/3741/,benign
http://bdnews24.com/technology/2015/04/26/viber-stops-charging-for-outgoing-calls-on-all-phones-in-quake-hit-nepal,benign
last.fm/music/The+Gadjits/_/Bad+Gadjit,benign
forums.wiaderko.com/archiwum-forum/253372-%5Blangtitle%3Dfr%5Daudi-r8-gt-screensaver-un-super-fond-cran%5B-langtitle%5D.html,benign
ibnlive.in.com/news/ram-sampath-to-compose-for-rock-the-shaadi/190544-8-66.html,benign
graphicmindnetwork.com/,benign
waymarking.com/waymarks/WMJ7T_Henry_Morrison_Flagler_House,benign
firefightersafety.com/,benign
en.wikipedia.org/wiki/2010_Stanley_Cup_playoffs,benign
sites.google.com/site/nihongobc/japanese-12,benign
ufdc.ufl.edu/UF00027795/04978,benign
rootsweb.ancestry.com/~wipgs/PGS/TownofEggHarborCemEggHarborTown.htm,benign
dbpedia.org/resource/Max_Rafferty,benign
hollywood.com/celebrity/1121463/Holmes_Osborne,benign
http://pornsharing.com/petite-fuckable-latina-gulliana-alexis-with-sexy-firm-ass_v78549,benign
thimbleweb.com/yind/raymond-9371.php,benign
jewishactors.blogspot.com/,benign
stgeorgeinstitute.com/coatofarms/search.html,benign
imdb.com/title/tt1734326/,benign
baseball-reference.com/players/b/bennede01.shtml,benign
en.wikipedia.org/wiki/Twelve_Gauge_Records,benign
wthr.com/global/Story.asp?s=825861,benign
http://skyrock.com/videos/eDJwODRhNzoxMw==-bug-1187-moi-ma-famille.html?top=3&period=recent,benign
okroads.com/guides/mo/i35.html,benign
moneycentral.msn.com/detail/stock_quote?Symbol=CA%3aOSK,benign
boobpedia.com/boobs/Big_Breasted_Playboy_Playmates,benign
70shorrorfilms.com/horror-films-d.htm,benign
quebecsporting.com/,benign
http://tunein.com/radio/NBA-Lockdown-(ESPNcom)-p191985/15480783/ca-pub-1542925551861702/ProgramTopBanner,benign
nwdairy.coop/,benign
everything.explained.at/contents/list_UNI.htm,benign
http://babal.net/downloads_details/4/16-%D9%81%D9%8A%D9%84%D9%85-%D8%A7%D9%83%D8%B4%D9%86-%D9%86%D8%B3%D8%AE-720p-BluRay,benign
stjames-manotick.org/,benign
linkedin.com/pub/andrew-mcguire/2/446/370,benign
superiorpics.com/lisa_robin_kelly/,benign
youtube.com/watch?v=rHCLEeo1i2A,benign
facebook.com/BlueMountainState,benign
tvguide.com/celebrities/kat-foster/249069,benign
vanhouttekcupscoffee.com/,benign
prescottwi.com/pclocktower.html,benign
http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=978&category=&auth=&page=1&search=&keyword=&recom=,benign
shipmodels.info/mws_forum/viewtopic.php?f=13&t=35884&start=60,benign
stgeorgecleveland.com/,benign
christies.com/LotFinder/lot_details.aspx?intObjectID=2352486,benign
ralphwaldotrine.wwwhubs.com/,benign
en.wikipedia.org/wiki/Molson_Coors_Brewing_Company,benign
music.yahoo.com/martine-st-clair/albums/ii-y-a-de-lamour-dans-lair--190355780,benign
acdelcoadvantage.saepio.com/ams/login.do,benign
hec.interviewstream.com/,benign
kunstaspekte.de/index.php?action=termin&tid=43481,benign
jbm-usa.com/,benign
download-so-you-think-you-can-dance.edogo.com/,benign
imdb.com/name/nm0046319/bio,benign
susancullen.net/,benign
booksofshilalekhindia.com/,benign
madrapper.com/,benign
metacafe.com/watch/5296582/jared_allen_mullets_and_marriage/,benign
lottery.nd.gov/,benign
2chambers.com/albany%2C_texas.htm,benign
wn.com/Distinguished_Service_Medal_(Army),benign
spokeo.com/Kenneth+Hoffmann,benign
linkedin.com/pub/dir/rick/rodriguez,benign
amazon.com/Love-You-Man-Theodore-Shapiro/dp/B001RG79P0,benign
http://web.tv/registration/choose-channel/index/changeLanguage/index/changeLanguage/,benign
golftravelreviews.com/,benign
hollywood.com/celebrity/5792531/Stacy_Keach__Sr,benign
myspace.com/j6261890e,benign
pediatrics.medschool.ucsf.edu/,benign
http://correios.com.br/para-voce/consultas-e-solicitacoes/precos-e-prazos/servicos-internacionais-1/fax-post-internacional,benign
facebook.com/group.php?gid=26124097336,benign
musicemissions.com/artists/albums/index.php?album_id=2141,benign
ebooksread.com/authors-eng/w-d-william-douw-lighthall/songs-of-the-great-dominion-voices-from-the-forests-and-waters-the-settlements-ala/page-16-songs-of-the-great-dominion-voices-from-the-forests-and-waters-the-settlements-ala.shtml,benign
answers.yahoo.com/question/index?qid=20101130124033AAK0bpA,benign
bookfinder.com/author/marlynn-phipps/,benign
youtube.com/watch?v=--PuSmjbOe4,benign
http://babal.net/books/view/1178/%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%A7%D9%84%D8%A7%D8%AD%D8%A7%D8%AF%D9%8A%D8%AB-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%AD%D9%87-%D9%88%D8%B4%D8%A6-%D9%85%D9%86-%D9%81%D9%82%D9%87%D9%87%D8%A7-2,benign
facebook.com/avishai.us,benign
facebook.com/people/John-Ritter/1274994877,benign
braintrack.com/college/u/merritt-college,benign
http://noticias.uol.com.br/saude/ultimas-noticias/redacao/2015/02/25/moradores-de-marilia-sp-adotam-planta-para-combater-epidemia-de-dengue.htm,benign
facebook.com/JoeWeiderGyms,benign
marvinhicksfuneralhome.com/fh/obituaries/obituary.cfm?o_id=1197201&fh_id=12478,benign
bleacherreport.com/articles/883741-oklahoma-football-the-top-50-players-in-sooners-history,benign
collectionscanada.gc.ca/confederation/kids/023002-3030-e.html,benign
gawvanmale.com/,benign
iguide.travel/Novo_Mesto/Getting_There,benign
ernestjones.co.uk/webstore/storelocatorsearchbyregion.do,benign
citwf.com/person74145.htm,benign
fmqb.com/charts.asp?format=11&sf=7&sd=False&cs=KFKF%2DFM&sc=&st=,benign
youtube.com/watch?v=DQfuDS6KU3s,benign
georgecmarshall.org/GeorgeCMarshall/GeorgeCMarshall.asp,benign
insidesocal.com/ucla/2009/09/throwback-thursday-mike-sherra.html,benign
fanbase.com/Sam-Etcheverry,benign
freebase.com/view/en/cincinnati_bengals,benign
tcm.com/schedule/index.html?tz=est&sdate=2011-08-18,benign
realgm.com/src_playerfile/1372/joel_anthony/,benign
netflix.com/Movie/Middle-Sexes-Redefining-He-and-She/70054461,benign
spiritofradio.ca/Personalities.asp?Show=Anthony%2C+Steve,benign
blakelyburltree.com/team.htm,benign
